0
0
0
0
0
0
0
0
0
0
0
0,002388756
0,072773735
0,16782401
0,179212266
0,197711238
0,214099217
0,247097383
0,269762791
0,335259152
0,358868952
0,354091439
0,397089051
0,399700017
0,445641909
0,450474974
0,46997389
0,449697239
0,48413977
0,47558469
0,465363035
0,458752292
0,448197322
0,452919282
0,432031554
0,513749236
0,428809511
0,409755014
0,407588467
0,39731126
0,388645075
0,372423754
0,371979334
0,35275818
0,348369535
0,337425699
0,333092606
0,329648353
0,311093828
0,31676018
0,288928393
0,266762958
0,290650519
0,267762902
0,260763291
0,251041609
0,254096995
0,232042664
0,232875951
0,217599022
0,215376924
0,208821732
0,205710794
0,196211322
0,187600689
0,194211433
0,18021221
0,167268485
0,173434809
0,164990834
0,159380034
0,150880507
0,153380368
0,138158991
0,13949225
0,13521471
0,134825843
0,130548303
0,121048831
0,126159658
0,121659908
0,1226043
0,106938503
0,131270485
0,106660741
0,104994167
0,101161047
0,095772457
0,09427254
0,090606077
0,084939726
0,078773401
0,083162047
0,075884673
0,074773624
0,066607411
0,065274151
0,069051719
0,0686073
0,076551303
0,060441087
0,0596078
0,057719016
0,05894117
0,058107883
0,053885895
0,04905283
0,048997278
0,046052997
0,047108494
0,046275207
0,046275207
0,043553136
0,044719738
0,042664296
0,032553747
0,044830843
0,041942114
0,042164324
0,035720238
0,038331204
0,035609133
0,038664519
0,031387145
0,033664796
0,032831509
0,031331593
0,031442698
0,030442753
0,028498417
0,028553969
0,025387478
0,029165046
0,024776401
0,026498528
0,023276485
0,024776401
0,022887617
0,024387534
0,02294317
0,022887617
0,021721015
0,022887617
0,020776624
0,020887728
0,020832176
0,019165602
0,022332093
0,019498917
0,018943392
0,017387923
0,018498972
0,018387867
0,018554525
0,014776957
0,016054664
0,018332315
0,016110216
0,014610299
0,015554691
0,014332537
0,017110161
0,014832509
0,018721182
0,014776957
0,015610244
0,015999111
0,014776957
0,013610355
0,014221432
0,01305483
0,012888173
0,012443753
0,012610411
0,011277151
0,013999222
0,013221488
0,013665907
0,012943725
0,01349925
0,012721515
0,010999389
0,0089995
0,010888284
0,011832676
0,010499417
0,01305483
0,009499472
0,00988834
0,010888284
0,011777123
0,010054997
0,010388312
0,011110494
0,009555025
0,008388423
0,009610577
0,010943836
0,00944392
0,010888284
0,010054997
0,009166157
0,010221654
0,009555025
0,009055052
0,009999444
0,009332815
0,010666074
0,008166213
0,010666074
0,008388423
0,010721627
0,008221765
0,009555025
0,008221765
0,008610633
0,00833287
0,007666241
0,007832898
0,008443975
0,007777346
0,008221765
0,006888506
0,007610688
0,006444086
0,006721849
0,006332982
0,00855508
0,007832898
0,006555191
0,005944114
0,006499639
0,008055108
0,00538859
0,006388534
0,005221932
0,005444142
0,006221877
0,00516638
0,005499694
0,006110772
0,006388534
0,005333037
0,005833009
0,006221877
0,005721904
0,006110772
0,007777346
0,005999667
0,004999722
0,006721849
0,004888617
0,005833009
0,00449975
0,004888617
0,005777457
0,005555247
0,005721904
0,006110772
0,004833065
0,005444142
0,005721904
0,006721849
0,00516638
0,00494417
0,004444198
0,005277485
0,004110883
0,005110827
0,004888617
0,004555302
0,005610799
0,004221988
0,005666352
0,004221988
0,00538859
0,005110827
0,00405533
0,004610855
0,003888673
0,004555302
0,00427754
0,004777512
0,003499806
0,004333093
0,003499806
0,004610855
0,00405533
0,003944225
0,003944225
0,004444198
0,005333037
0,003999778
0,00405533
0,003944225
0,00405533
0,00405533
0,003388701
0,003610911
0,00405533
0,004388645
0,002999833
0,003222043
0,004388645
0,003222043
0,00449975
0,003722015
0,003055386
0,003722015
0,003999778
0,002833176
0,004166435
0,003499806
0,004833065
0,00427754
0,002999833
0,003333148
0,003610911
0,003333148
0,003999778
0,003999778
0,003222043
0,003277596
0,002777623
0,003110938
0,004110883
0,003722015
0,003166491
0,002833176
0,002888728
0,003166491
0,003499806
0,003222043
0,003222043
0,003222043
0,003499806
0,002722071
0,003777568
0,003110938
0,003999778
0,003444253
0,002722071
0,003555358
0,003277596
0,003110938
0,002666519
0,003610911
0,002555414
0,002666519
0,003166491
0,003055386
0,002610966
0,002666519
0,002777623
0,002333204
0,003222043
0,002833176
0,002222099
0,002388756
0,002055441
0,002666519
0,002055441
0,002222099
0,002388756
0,002555414
0,002499861
0,002722071
0,002166546
0,002222099
0,002888728
0,002444309
0,001388812
0,002333204
0,002666519
0,002666519
0,002555414
0,002166546
0,002833176
0,001777679
0,003555358
0,002777623
0,002277651
0,002888728
0,002610966
0,002110994
0,002444309
0,002610966
0,002888728
0,002888728
0,002555414
0,002888728
0,002888728
0,002333204
0,002333204
0,002110994
0,002666519
0,002610966
0,002610966
0,002166546
0,001722127
0,002499861
0,002499861
0,002222099
0,002555414
0,002222099
0,002055441
0,002610966
0,002499861
0,001999889
0,001833231
0,002499861
0,001999889
0,001944336
0,002110994
0,002110994
0,002277651
0,002055441
0,001444364
0,002110994
0,001944336
0,001722127
0,001499917
0,001944336
0,001611022
0,001833231
0,001333259
0,001388812
0,001833231
0,001722127
0,001444364
0,001166602
0,001833231
0,001222154
0,001333259
0,001777679
0,001555469
0,001499917
0,001499917
0,001055497
0,001666574
0,001444364
0,001722127
0,001222154
0,000777735
0,000999944
0,001277707
0,001388812
0,000999944
0,000944392
0,001222154
0,000944392
0,000999944
0,001277707
0,001666574
0,001055497
0,001055497
0,001499917
0,001277707
0,000999944
0,00066663
0,001111049
0,00066663
0,001333259
0,000944392
0,00088884
0,000999944
0,001111049
0,001833231
0,001111049
0,001388812
0,001055497
0,001111049
0,000999944
0,001333259
0,000777735
0,001444364
0,001666574
0,000999944
0,001833231
0,001388812
0,001722127
0,001333259
0,001388812
0,002055441
0,001277707
0,001722127
0,001777679
0,001999889
0,001944336
0,002055441
0,001611022
0,002610966
0,002277651
0,001444364
0,001833231
0,002055441
0,001722127
0,001555469
0,001222154
0,001944336
0,001944336
0,001833231
0,001777679
0,001666574
0,001888784
0,002055441
0,001611022
0,002277651
0,001555469
0,002388756
0,001333259
0,001499917
0,001444364
0,001499917
0,001388812
0,001111049
0,001277707
0,001055497
0,001333259
0,00088884
0,000777735
0,00066663
0,001388812
0,001166602
0,000833287
0,001111049
0,001111049
0,000611077
0,000611077
0,000999944
0,000999944
0,000833287
0,000944392
0,00088884
0,001111049
0,000722182
0,00066663
0,000777735
0,00066663
0,000611077
0,00066663
0,000777735
0,000611077
0,001055497
0,00044442
0,000722182
0,000777735
0,000555525
0,00044442
0,000388867
0,000722182
0,000611077
0,00044442
0,000333315
0,000499972
0,00044442
0,000611077
0,00044442
0,00022221
0,00044442
0,000555525
0,00044442
0,000499972
0,000722182
0,00022221
0,00022221
0,000277762
0,000388867
0,000277762
0,000499972
0,000388867
0,000333315
0,000611077
0,00044442
0,000277762
0,000388867
0,000277762
0,000388867
0,00044442
0,000611077
0,000499972
0,000388867
0,00044442
0,00044442
0,00066663
0,000333315
0,000722182
0,000555525
0,000611077
0,00044442
0,000111105
0,00044442
0,00044442
0,000388867
0,000333315
0,000777735
0,00066663
0,00044442
0,000333315
0,00044442
0,000277762
0,000388867
0,000722182
0,000333315
0,000499972
0,000555525
0,000611077
0,000277762
0,000499972
0,00044442
0,000388867
0,000499972
0,000277762
0,000333315
0,000277762
0,00044442
0,000166657
0,000333315
0,000944392
0,000388867
0,000388867
0,000333315
0,000388867
0,000388867
0,000499972
0,00022221
0,000166657
0,000277762
0,00022221
0,00022221
0,000611077
0,00066663
0,000277762
0,000333315
0,000388867
0,000388867
0,000333315
0,000166657
0,000555525
0,00044442
0,000333315
0,000388867
0,000499972
0,000166657
0,00022221
5,55525E-05
0,00022221
0,000277762
0,000277762
0,00044442
0,000277762
0,000499972
0,000277762
0,000277762
0,000499972
0,000277762
0,00022221
0,000333315
0,000277762
0,00022221
0,000499972
0,000111105
0,00022221
0,000166657
0,000388867
0,00022221
0,00022221
0,000388867
0,000166657
0,000166657
0,00044442
5,55525E-05
0,000277762
0,000499972
0,000333315
0,000333315
0,000166657
0,000277762
0,000333315
0,00022221
0,00022221
0,000333315
0,000111105
0,000333315
0,000111105
0,000388867
0,00022221
0,000277762
0,000388867
0,000166657
0
0,000388867
